skill_id,skill_name,skill_type_id,skill_type_name,skill_subtype_id,skill_subtype_name
914,Activity Checks,,,,
915,Activity Coordination,,,,
916,Activity Diagrams,,,,
917,Activity Planning,,,,
918,activity recognition,,,,
919,Activity-based costing,,,,
920,Actix,,,,
921,Actix Software,,,,
922,ActOn,,,,
923,actor,,,,
924,Actsoft Comet Tracker,,,,
925,Actuarial,,,,
926,Actuarial Consulting,,,,
927,Actuarial Exam P passed,,,,
928,Actuarial Exams,,,,
929,Actuarial Methods,,,,
930,Actuarial Models,,,,
931,Actuarial Science,,,,
932,Actuarial Systems Corporation AIM,,,,
933,Actuarial Systems Corporation Compliance Testing System,,,,
934,Actuarial Systems Corporation Defined Benefit System,,,,
935,Actuarial Systems Corporation Document Generation and Management System,,,,
936,Actuarial Systems Corporation DV Direct,,,,
937,Actuaries,,,,
938,Actuate BIRT,,,,
939,Actuate DocBook,,,,
940,Actuate Eclipse BIRT,,,,
941,Actuate Report,,,,
942,Actuate Reporting,,,,
943,Actuators,,,,
944,AcuityPro,,,,
945,Acumatica,,,,
946,Acumatica Channel Partners,,,,
947,Acumatica Consulting Providers,,,,
948,Acumatica ERP,,,,
949,Acumatica ERP Consulting Providers,,,,
950,Acunetix,,,,
951,AcuPartner Professional,,,,
952,Acupressure,,,,
953,Acupuncture,,,,
954,Acura,,,,
955,AcuStaf,,,,
956,Acute,,,,
957,Acute Care,,,,
958,Acute Coronary Syndrome,,,,
959,Acute Pain Management,,,,
960,Acute Rehabilitation,,,,
961,Acutonics,,,,
962,Acxiom,,,,
963,Ad Design,,,,
964,Ad Development,,,,
965,Ad Exchange Mobile In App,,,,
966,Ad Exchange Video,,,,
967,Ad Exchanges,,,,
968,Ad Hoc Networks,,,,
969,Ad Hoc Reporting,,,,
970,Ad Intelligence Software,,,,
971,Ad Manager,,,,
972,AD Migration,,,,
973,Ad Network Software,,,,
974,Ad Networks,,,,
975,Ad operations,,,,
976,Ad Ops,,,,
977,AD OPT Altitude,,,,
978,Ad Optimization,,,,
979,Ad Serving,,,,
980,Ad Targeting,,,,
981,Ad Tech,,,,
982,Ad Tracking,,,,
983,Ad Trafficking,,,,
984,Ad words,,,,
985,Ad-hoc,,,,
986,Ad-Tech,,,,
987,AD&Co,,,,
988,Ada,,,,
989,ADA Compliance,,,,
990,ADA guidelines,,,,
991,Ada programming,,,,
992,ADABAS,,,,
993,Adaboost,,,,
994,Adaco,,,,
995,Adage,,,,
996,Adagio,,,,
997,Adapt It,,,,
998,Adapt to change,,,,
999,ADAPT-Modeler,,,,
1000,Adaptabilidad,,,,
1001,adaptability,,,,
1002,Adaptability and Flexibility,,,,
1003,Adaptable,,,,
1004,Adaptable & a quick learner,,,,
1005,AdaptaSoft CyberPay,,,,
1006,Adaptation,,,,
1007,Adapter,,,,
1008,Adaptibility,,,,
1009,Adaptive,,,,
1010,Adaptive conjoint analysis ACA software,,,,
1011,Adaptive Control,,,,
1012,Adaptive Equipment,,,,
1013,Adaptive Filtering,,,,
1014,Adaptive Insights,,,,
1015,Adaptive Leadership,,,,
1016,Adaptive Learning,,,,
1017,Adaptive Management,,,,
1018,Adaptive Metadata Manager,,,,
1019,Adaptive Optics,,,,
1020,Adaptive optics AO simulation software,,,,
1021,Adaptive Planning,,,,
1022,Adaptive Reuse,,,,
1023,Adaptive Streaming,,,,
1024,Adaptive Systems,,,,
1025,Adaptive Team Player,,,,
1026,Adaptive Technology,,,,
1027,Adara,1,Hard Skill,18,Software-based Skill
1028,ADAS,,,,
1029,Adaxes,,,,
1030,ADB,,,,
1031,ADB Adapter,,,,
1032,AdBay,1,Hard Skill,18,Software-based Skill
1033,ADC Legal Systems Perfect Practice,,,,
1034,ADCs,,,,
1035,Add-ins,,,,
1036,Add-ons,,,,
1037,Addendums,,,,
1038,Addiction Medicine,,,,
1039,Addiction Psychiatry,,,,
1040,Addiction Recovery,,,,
1041,Addictive Disorders,,,,
1042,ADDIE,,,,
1043,Adding Machine,,,,
1044,Addison Health Systems WritePad EHR,,,,
1045,Addition,,,,
1046,Additional soft for testing,,,,
1047,additions,,,,
1048,Additive Manufacturing,,,,
1049,Additives,,,,
1050,ADDM,,,,
1051,Address Management System AMS,,,,
1052,Address Verification,,,,
1053,Address Verification Software,,,,
1054,Addressable Advertising,,,,
1055,Addressing software,,,,
1056,ADE,,,,
1057,ADEA,,,,
1058,Ademco,,,,
1059,Ademero Content Central,,,,
1060,Adenovirus,,,,
1061,Adept at prioritizing multiple responsibilities,,,,
1062,Adept problem-solver,,,,
1063,Adept Scientific GRAMS,,,,
1064,Adeptia ETL Suite,,,,
1065,Aderant,,,,
1066,Aderant CompuLaw,,,,
1067,ADERANT Expert Back Office,,,,
1068,ADERANT Expert Matter Center,,,,
1069,Adexa eGPS Suite,,,,
1070,Adexa Supply Chain Planning,,,,
1071,ADF,,,,
1072,Adform,1,Hard Skill,18,Software-based Skill
1073,ADFS,,,,
1074,ADFS 2.0,,,,
1075,ADFS 3,,,,
1076,Adgoal,1,Hard Skill,18,Software-based Skill
1077,Adgooroo,,,,
1078,ADHD Coaching,,,,
1079,Adherence,,,,
1080,Adhesion,,,,
1081,Adhesive Bonding,,,,
1082,Adhesives,,,,
1083,adho mukha shvanasana,,,,
1084,adhoc,,,,
1085,adhoc reporting,,,,
1086,ADI,,,,
1087,ADi SmartBOL,,,,
1088,ADIC,,,,
1089,ADINA,,,,
1090,ADInstruments LabChart,,,,
1091,Adition Technologies - Advertise...,1,Hard Skill,18,Software-based Skill
1092,Adjudication,,,,
1093,Adjuggler,,,,
1094,Adjustable,,,,
1095,Adjusters,,,,
1096,adjustment & planning,,,,
1097,Adjustment Disorders,,,,
1098,Adjustment Of Status,,,,
1099,Adjustments,,,,
1100,Adjuvants,,,,
1101,ADK,,,,
1102,ADL,,,,
1103,ADL Data Systems OptimumClinicals Electronic Health Record,,,,
1104,Adlib Express,,,,
1105,Adlib Information Systems Adlib Archive,,,,
1106,ADM,,,,
1107,Admarc,,,,
1108,AdMarketplace,,,,
1109,AdMarvel,,,,
1110,ADME,,,,
1111,ADMET,,,,
1112,Administering,,,,
1113,Administraci√≥n de bases de datos,,,,
1114,Administraci√≥n de la producci√≥n,,,,
1115,Administraci√≥n log√≠stica,,,,
1116,Administraci√≥n y direcci√≥n de empresas,,,,
1117,Administración CRM y ERP,,,,
1118,Administración de bases de datos,,,,
1119,Administración de dispositivos móviles,,,,
1120,Administración de redes,,,,
1121,Administración de sistemas operativos,,,,
1122,Administrador de banco de dados,,,,
1123,Administrateur syst√®mes,,,,
1124,Administration,,,,
1125,Administration CRM et ERP,,,,
1126,Administration de bases de données,,,,
1127,Administration Jobs,,,,
1128,Administration of Local Anesthesia Certification,4,Certification Skill,,
1129,Administration of payroll and compensation benefits,,,,
1130,Administration réseau,,,,
1131,Administrative,,,,
1132,Administrative Assistance,,,,
1133,Administrative Assistant Certification,4,Certification Skill,,
1134,Administrative Assistants,,,,
1135,Administrative Duties,,,,
1136,Administrative Functions,,,,
1137,Administrative Investigations,,,,
1138,Administrative Law,,,,
1139,Administrative Management,,,,
1140,Administrative Operations,,,,
1141,Administrative Organization,,,,
1142,Administrative Processes,,,,
1143,administrative rule drafting,,,,
1144,Administrative Services Credential,4,Certification Skill,,
1145,Administrative Skills,,,,
1146,Administrative Staffing,,,,
1147,Administrative Support,,,,
1148,Administrative Tasks,,,,
1149,Administrative Tools,,,,
1150,Administrative Work,,,,
1151,Administrative/Office work,,,,
1152,Administrator Certification,4,Certification Skill,,
1153,AdminStudio,,,,
1154,Admirable Work Ethic,,,,
1155,Admission-Based Nonprofit Software,,,,
1156,Admissions,,,,
1157,Admissions and Enrollment Management Software,,,,
1158,Admissions Counseling,,,,
1159,Admitted to Practice,,,,
1160,Admitted to Practice in PA and NJ,,,,
1161,ADMS,,,,
1162,ADMS pollution modeling software,,,,
1163,ADO,,,,
1164,ADO.NET,,,,
1165,Adobe,,,,
1166,Adobe Acrobat,,,,
1167,Adobe Acrobat Professional,,,,
1168,Adobe AE,,,,
1169,Adobe After Affects,,,,
1170,Adobe After Efects,,,,
1171,Adobe After Effects,,,,
1172,Adobe AfterEffects,,,,
1173,Adobe AIR,,,,
1174,Adobe Analytics,,,,
1175,Adobe Animate,,,,
1176,Adobe Animate CC,,,,
1177,Adobe Audition,,,,
1178,Adobe Bridge,,,,
1179,Adobe Camera Raw,,,,
1180,Adobe Captivate,,,,
1181,Adobe CC,,,,
1182,Adobe CC Suite,,,,
1183,Adobe Certified,,,,
1184,Adobe Certified Expert - Master (ACE - Master),4,Certification Skill,,
1185,Adobe Certified Expert - Specialist (ACE Specialist),4,Certification Skill,,
1186,Adobe Certified Expert (ACE) - Product,4,Certification Skill,,
1187,Adobe Certified Instructor (ACI),4,Certification Skill,,
1188,Adobe Channel Partners,,,,
1189,Adobe Color,,,,
1190,Adobe Comp,,,,
1191,Adobe Connect,,,,
1192,Adobe Contribute,,,,
1193,Adobe Creative Cloud,,,,
1194,Adobe Creative Suite,,,,
1195,Adobe Design Programs,,,,
1196,Adobe Dimension,,,,
1197,Adobe Director,,,,
1198,Adobe Document Cloud,,,,
1199,Adobe draw,,,,
1200,Adobe Dreamweaver,,,,
1201,Adobe Dreamweaver CS6,,,,
1202,Adobe Dynamic Tag Manager,,,,
1203,Adobe Edge,,,,
1204,Adobe Effect,,,,
1205,Adobe eLearning Suite,,,,
1206,Adobe Encore,,,,
1207,Adobe Experience,,,,
1208,Adobe Experience Cloud,,,,
1209,Adobe Experience Design,,,,
1210,Adobe Experience Designer,,,,
1211,Adobe Experience Manager,,,,
1212,Adobe Experience Manager (AEM),,,,
1213,Adobe Experience Platform,,,,
1214,Adobe Fireworks,,,,
1215,Adobe Flash,,,,
1216,Adobe Flash Catalyst,,,,
1217,Adobe Flex,,,,
1218,Adobe FrameMaker,,,,
1219,Adobe Freehand,,,,
1220,Adobe Fresco,,,,
1221,Adobe Fuse,,,,
1222,Adobe Ideas,,,,
1223,Adobe Illustration,,,,
1224,Adobe Illustrator,,,,
1225,Adobe Illustrator cc,,,,
1226,Adobe ilustrador,,,,
1227,Adobe InDesign,,,,
1228,Adobe InDesign and QuickBooks Pro‚ÄîIntermediate,,,,
1229,Adobe Indesign CC,,,,
1230,Adobe Light Room,,,,
1231,Adobe Lightroom,,,,
1232,Adobe LiveCycle,,,,
1233,Adobe LiveCycle Designer,,,,
1234,Adobe Marketing Cloud,,,,
1235,Adobe Media Encoder,,,,
1236,Adobe Mobile Apps,,,,
1237,Adobe Muse,,,,
1238,Adobe Photodeluxe,,,,
1239,Adobe Photoshop,,,,
1240,Adobe Photoshop cc,,,,
1241,Adobe Photoshop Certification,4,Certification Skill,,
1242,Adobe Photoshop Lightroom,,,,
1243,Adobe Photoshop‚ÄîAdvanced,,,,
1244,Adobe Portable Document Format (PDF),,,,
1245,Adobe Portfolio,,,,
1246,adobe pr,,,,
1247,Adobe Prelude,,,,
1248,Adobe Premier,,,,
1249,Adobe Premier Pro,,,,
1250,Adobe Premier Pro Video Edting,,,,
1251,Adobe Premiere,,,,
1252,Adobe Premiere Pro,,,,
1253,Adobe Presenter,,,,
1254,Adobe Products,,,,
1255,Adobe Professional,,,,
1256,Adobe RoboHelp,,,,
1257,Adobe Sketch,,,,
1258,Adobe skills (Photoshop),,,,
1259,Adobe Social,,,,
1260,Adobe Spark,,,,
1261,Adobe Speedgrade,,,,
1262,Adobe Standard,,,,
1263,Adobe Story,,,,
1264,Adobe Streamline,,,,
1265,Adobe Suite,,,,
1266,Adobe Systems Adobe Acrobat,,,,
1267,Adobe Systems Adobe Acrobat Pro Extended,,,,
1268,Adobe Systems Adobe Acrobat Reader,,,,
1269,Adobe Systems Adobe Acrobat Writer,,,,
1270,Adobe Systems Adobe ActionScript,,,,
1271,Adobe Systems Adobe After Effects,,,,
1272,Adobe Systems Adobe AIR,,,,
1273,Adobe Systems Adobe Audition,,,,
1274,Adobe Systems Adobe Authorware,,,,
1275,Adobe Systems Adobe Captivate,,,,
1276,Adobe Systems Adobe ColdFusion,,,,
1277,Adobe Systems Adobe Connect,,,,
1278,Adobe Systems Adobe Contribute,,,,
1279,Adobe Systems Adobe Creative Cloud,,,,
1280,Adobe Systems Adobe Creative Suite,,,,
1281,Adobe Systems Adobe Director,,,,
1282,Adobe Systems Adobe Distiller,,,,
1283,Adobe Systems Adobe Dreamweaver,,,,
1284,Adobe Systems Adobe eLearning Suite,,,,
1285,Adobe Systems Adobe Experience Manager (AEM),,,,
1286,Adobe Systems Adobe Fireworks,,,,
1287,Adobe Systems Adobe Flex,,,,
1288,Adobe Systems Adobe FrameMaker,,,,
1289,Adobe Systems Adobe FreeHand MX,,,,
1290,Adobe Systems Adobe Human Capital Application Solution Accelerator,,,,
1291,Adobe Systems Adobe Illustrator,,,,
1292,Adobe Systems Adobe ImageReady,,,,
1293,Adobe Systems Adobe InCopy,,,,
1294,Adobe Systems Adobe InDesign,,,,
1295,Adobe Systems Adobe LifeCycle Enterprise Suite,,,,
1296,Adobe Systems Adobe LifeCycle ES,,,,
1297,Adobe Systems Adobe LifeCycle Production Print ES3,,,,
1298,Adobe Systems Adobe LiveMotion,,,,
1299,Adobe Systems Adobe Macromedia HomeSite,,,,
1300,Adobe Systems Adobe PageMaker,,,,
1301,Adobe Systems Adobe Persuasion,,,,
1302,Adobe Systems Adobe Photoshop,,,,
1303,Adobe Systems Adobe Photoshop Lightroom,,,,
1304,Adobe Systems Adobe PostScript,,,,
1305,Adobe Systems Adobe Premiere Pro,,,,
1306,Adobe Systems Adobe Presenter,,,,
1307,Adobe Systems Adobe RoboHelp,,,,
1308,Adobe Systems Adobe Shockwave Player,,,,
1309,Adobe Systems AdobeMlashMX,,,,
1310,Adobe Systems Macromedia Shockwave Player,,,,
1311,Adobe Target,,,,
1312,Adobe Technical Communication Suite,,,,
1313,Adobe tool,,,,
1314,Adobe Workfront,,,,
1315,Adobe xd,,,,
1316,Adobe XD CC,,,,
1317,Adobe XI,,,,
1318,adobeXD,,,,
1319,ADODB,,,,
1320,Adolescent Health,,,,
1321,Adolescent Literacy,,,,
1322,Adolescent Psychiatry,,,,
1323,Adolescent Therapy,,,,
1324,Adolescents,,,,
1325,Adoption,,,,
1326,Adoption Law,,,,
1327,Adp,,,,
1328,ADP Benefits System,,,,
1329,ADP Comprehensive Services,,,,
1330,ADP Drive DMS for Accounting,,,,
1331,ADP E-Time,,,,
1332,ADP Employease,,,,
1333,ADP Enterprise,,,,
1334,ADP Enterprise eTIME,,,,
1335,ADP Enterprise HR,,,,
1336,ADP eTIME,,,,
1337,ADP EZADP Select,,,,
1338,ADP ezLaborManager,,,,
1339,ADP HR Suite,,,,
1340,ADP HR/Benefits Solution,,,,
1341,ADP HR/Profile,,,,
1342,ADP HRB,,,,
1343,ADP HRIS,,,,
1344,ADP Human Resources System,,,,
1345,ADP Marketplace Apps Software,,,,
1346,ADP pay,,,,
1347,ADP Pay eXpert,,,,
1348,ADP Payforce,,,,
1349,ADP Payroll,,,,
1350,ADP Payroll and HRB,,,,
1351,ADP Payroll Implementation,,,,
1352,ADP Payroll System,,,,
1353,ADP PC/Payroll,,,,
1354,ADP ReportSmith,,,,
1355,ADP Sales and Use Tax System,,,,
1356,ADP Select,,,,
1357,ADP software,,,,
1358,ADP Super Report Writer,,,,
1359,ADP Time & Attendance,,,,
1360,ADP Time and Attendance System,,,,
1361,ADP Totalsource,,,,
1362,ADP Virtual Edge,,,,
1363,ADP Work Force Now,,,,
1364,ADP Workforce,,,,
1365,ADP Workforce Now,,,,
1366,ADP Workforce Now ‚Äì Kronos,,,,
1367,ADP's WorkForce Now,,,,
1368,ADP/Vantra VOLTS,,,,
1369,AdPilot,1,Hard Skill,18,Software-based Skill
1370,Adquisici√≥n de talento,,,,
1371,ADR Recording,,,,
1372,AdRelevance,,,,
1373,Adrenal Fatigue,,,,
1374,Adrenaline,,,,
1375,Adroll,,,,
1376,ADRs,,,,
1377,ADS,,,,
1378,ADS Advantage,,,,
1379,Ads Ranking,,,,
1380,ADS-B,,,,
1381,Adsense,,,,
1382,AdSense Tracker,,,,
1383,ADSI,,,,
1384,ADSL,,,,
1385,ADSO,,,,
1386,Adsorption,,,,
1387,Adstra Systems ADSTRA Management,,,,
1388,ADT,,,,
1389,Adtec Agency Manager,,,,
1390,Adtech,,,,
1391,AdTrack Customer Acquisition Management CAM,,,,
1392,Adtran,,,,
1393,ADUC,,,,
1394,aduit,,,,
1395,Adult ADHD,,,,
1396,Adult and Child CPR,,,,
1397,Adult Beverage,,,,
1398,Adult CPR,,,,
1399,Adult Daycare,,,,
1400,Adult Development,,,,
1401,Adult Education,,,,
1402,Adult education development,,,,
1403,Adult Fiction,,,,
1404,Adult Learning Methodologies,,,,
1405,Adult Learning Theory,,,,
1406,Adult Literacy,,,,
1407,Adult Social Care,,,,
1408,Adult Stem Cells,,,,
1409,Adult Students,,,,
1410,Adults,,,,
1411,ADV JAVA,,,,
1412,Adva,,,,
1413,Advance Care Planning,,,,
1414,Advance Data Mining,,,,
1415,Advance Directives,,,,
1416,Advance Excel,,,,
1417,Advance Java,,,,
1418,Advance Ortho Systems Program Director,,,,
1419,Advance Planning,,,,
1420,Advance Work,,,,
1421,Advanced,,,,
1422,Advanced Administrative Skills,,,,
1423,Advanced Algorithm,,,,
1424,Advanced boolean expression language ABEL,,,,
1425,Advanced business application programming ABAP,,,,
1426,"Advanced Cardiac Life Support
  (ACLS)",,,,
1427,"Advanced Cardiac Life Support
 (ACLS)",,,,
1428,Advanced Cardiac Life Support (ACLS),,,,
1429,Advanced Cardiac Life Support (ACLS),4,Certification Skill,,
1430,Advanced Cardiac Life Support (ACLS) Instructor,4,Certification Skill,,
1431,Advanced Chemistry Development ACD/1D nuclear magnetic resonance NMR processor,,,,
1432,Advanced Chemistry Development Analytical Laboratory,,,,
1433,Advanced Communications,,,,
1434,Advanced computer simulation language ACSL,,,,
1435,advanced css,,,,
1436,Advanced Data Systems MedicsDocAssistant for Pediatrics,,,,
1437,Advanced Data Systems MedicsRis,,,,
1438,Advanced Dimensional Management 3D-GD&T,,,,
1439,Advanced Distribution Management Systems,,,,
1440,"Advanced Driver Assistance
  Systems (ADAS)",,,,
1441,"Advanced Driver Assistance
 Systems (ADAS)",,,,
1442,Advanced Driver-Assistance Systems (ADAS),,,,
1443,Advanced Emergency Medical Technician - Intermediate (AEMT-I),4,Certification Skill,,
1444,Advanced Excel,,,,
1445,"Advanced Excel(Pivot Tables,Charts,VLookUP,Conditional Formating,IF & Functions)",,,,
1446,Advanced First Aid,,,,
1447,Advanced Graphics Technology ProCogo,,,,
1448,Advanced Hive&Hadoop programing,,,,
1449,Advanced Internet Marketing (AIM) Certification,4,Certification Skill,,
1450,Advanced Internet Recruitment Strategies (AIRS) Certification,4,Certification Skill,,
1451,Advanced Java,,,,
1452,Advanced knowledge of the Laws of the Game,,,,
1453,Advanced level excel (Pivot tables,,,,
1454,Advanced Life Support (ALS),,,,
1455,Advanced Logic Technology WellCAD,,,,
1456,Advanced Management Systems Software for Wineries,,,,
1457,Advanced Materials,,,,
1458,Advanced Mathematics,,,,
1459,Advanced Micro Systems 1099-Etc,,,,
1460,Advanced Microsoft Applications,,,,
1461,Advanced MS excel,,,,
1462,Advanced numerical software,,,,
1463,Advanced Personal Trainer Certification,4,Certification Skill,,
1464,Advanced Planning and Scheduling (APS) Software,,,,
1465,Advanced Planning Services,,,,
1466,Advanced Portfolio Technologies Report Builder,,,,
1467,Advanced Portfolio Technologies Simulator,,,,
1468,"Advanced Practice Nurse, Board Certified (APN-BC)",4,Certification Skill,,
1469,Advanced Practice Registered Nurse-Board Certified (APRN-BC),4,Certification Skill,,
1470,Advanced Pricing,,,,
1471,Advanced Process Control,,,,
1472,Advanced Process Control (APC),,,,
1473,Advanced Processing and Imaging OptiView ECM,,,,
1474,Advanced Product Quality Planning (APQP),,,,
1475,"Advanced Program to Program
  Communication (APPC)",,,,
1476,"Advanced Program to Program
 Communication (APPC)",,,,
1477,Advanced Registered Nurse Practitioner (ARNP),4,Certification Skill,,
1478,Advanced Retail Management Systems Retail Pro,,,,
1479,Advanced router Architecture,,,,
1480,"Advanced Search Advertising (PPC), Search Engine Marketing Professional Organization (SEMPO)",4,Certification Skill,,
1481,"Advanced SEO, Search Engine Marketing Professional Organization (SEMPO)",4,Certification Skill,,
1482,Advanced Sourcing Techniques,,,,
1483,Advanced Statistics,,,,
1484,Advanced System Analysis and Design,,,,
1485,Advanced Tax Planning,,,,
1486,Advanced technologies and oceanic procedures ATOP,,,,
1487,Advanced Technologies Class Act,,,,
1488,Advanced television,,,,
1489,Advanced Threat Protection (ATP) Hardware,,,,
1490,Advanced Trauma Life Support (ATLS),,,,
1491,Advanced user of a PC,,,,
